,GEO.id,GEO.id2,GEO.display-label,Year under Quarantine,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,USPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
134,0500000US05043,5043,"Drew County, Arkansas",1976,18509,18518,18666,18725,18776,18672,18635,18617,18628,18547,AR,66851,Drew County,2145434146,18914033,828.357,7.303,33.587242,-91.722778
135,0500000US05045,5045,"Faulkner County, Arkansas",NA,113237,113242,114028,116223,118421,119096,120463,121113,122083,123654,AR,66852,Faulkner County,1678176463,41765990,647.948,16.126,35.146286,-92.324711
136,0500000US05047,5047,"Franklin County, Arkansas",NA,18125,18122,18128,17993,17945,17900,17815,17739,17671,17890,AR,66853,Franklin County,1576930289,27936032,608.856,10.786,35.508558,-93.887665
137,0500000US05049,5049,"Fulton County, Arkansas",NA,12245,12236,12215,12238,12170,12171,12074,12121,12039,12055,AR,66854,Fulton County,1601111649,5526927,618.193,2.134,36.383619,-91.819664
138,0500000US05051,5051,"Garland County, Arkansas",NA,96024,96011,96077,96834,96969,97627,97720,97734,98231,98658,AR,66855,Garland County,1755290919,147383373,677.722,56.905,34.578852,-93.146932
139,0500000US05053,5053,"Grant County, Arkansas",1991,17853,17842,17885,17932,18023,18035,18069,18016,18094,18165,AR,66856,Grant County,1636384394,2896901,631.812,1.118,34.285568,-92.422979
140,0500000US05055,5055,"Greene County, Arkansas",NA,42090,42090,42200,42751,43208,43145,43772,44301,44715,45053,AR,66857,Greene County,1496205815,4789586,577.688,1.849,36.120607,-90.566346
141,0500000US05057,5057,"Hempstead County, Arkansas",1987,22609,22596,22599,22490,22349,22430,22348,22103,22026,21861,AR,66858,Hempstead County,1884268212,35372110,727.52,13.657,33.728611,-93.665809
142,0500000US05059,5059,"Hot Spring County, Arkansas",1995,32923,33009,33227,33129,33492,33506,33396,33478,33446,33574,AR,66859,Hot Spring County,1593376791,18038347,615.206,6.965,34.315177,-92.944147
143,0500000US05061,5061,"Howard County, Arkansas",1988,13789,13784,13808,13821,13685,13555,13516,13375,13438,13478,AR,66872,Howard County,1524380220,17475726,588.567,6.747,34.083064,-93.990931
144,0500000US05063,5063,"Independence County, Arkansas",NA,36647,36642,36804,36846,36917,36834,37043,37010,37094,37504,AR,69163,Independence County,1978631574,19593589,763.954,7.565,35.737499,-91.559942
145,0500000US05065,5065,"Izard County, Arkansas",NA,13696,13701,13723,13567,13529,13400,13547,13480,13490,13686,AR,66860,Izard County,1503683620,8913818,580.576,3.442,36.094879,-91.913625
146,0500000US05067,5067,"Jackson County, Arkansas",NA,17997,17998,18056,17884,17679,17730,17595,17376,17309,17135,AR,66861,Jackson County,1641853230,19623381,633.923,7.577,35.596467,-91.223205
147,0500000US05069,5069,"Jefferson County, Arkansas",1987,77435,77444,77326,76008,74604,73163,72422,71822,70342,69115,AR,66862,Jefferson County,2253166949,113500176,869.953,43.823,34.277628,-91.930701
148,0500000US05071,5071,"Johnson County, Arkansas",NA,25540,25540,25551,25641,25879,25901,25972,26126,26225,26552,AR,66863,Johnson County,1709103300,59195663,659.889,22.856,35.573359,-93.466322
149,0500000US05073,5073,"Lafayette County, Arkansas",1972,7645,7643,7647,7533,7448,7284,7163,7016,6928,6862,AR,66864,Lafayette County,1368278178,43469442,528.295,16.784,33.240629,-93.611514
150,0500000US05075,5075,"Lawrence County, Arkansas",NA,17415,17411,17517,17276,17037,17050,16970,16700,16639,16525,AR,66865,Lawrence County,1521880659,12286159,587.601,4.744,36.041098,-91.101153
151,0500000US05077,5077,"Lee County, Arkansas",NA,10424,10428,10393,10291,10187,10012,9844,9679,9360,9176,AR,66866,Lee County,1560781749,43720910,602.621,16.881,34.779858,-90.779345
152,0500000US05079,5079,"Lincoln County, Arkansas",1987,14134,14142,14089,14336,14177,14059,14031,13877,13810,13646,AR,66873,Lincoln County,1454438336,27514921,561.562,10.624,33.957675,-91.727626
153,0500000US05081,5081,"Little River County, Arkansas",1987,13171,13168,13131,12944,12917,12741,12522,12420,12430,12359,AR,66874,Little River County,1378586566,84150136,532.275,32.491,33.699497,-94.229774
154,0500000US05083,5083,"Logan County, Arkansas",NA,22353,22350,22298,22229,21909,22011,21849,21713,21713,21722,AR,82850,Logan County,1834026181,60685645,708.121,23.431,35.218654,-93.72091
155,0500000US05085,5085,"Lonoke County, Arkansas",NA,68356,68352,68711,69458,70013,70651,71264,71268,71757,72898,AR,69164,Lonoke County,1996628025,82740471,770.902,31.946,34.755114,-91.894132
156,0500000US05087,5087,"Madison County, Arkansas",NA,15717,15722,15684,15656,15590,15674,15721,15696,16105,16339,AR,69165,Madison County,2160705134,7320899,834.253,2.827,36.012545,-93.724053
157,0500000US05089,5089,"Marion County, Arkansas",NA,16653,16648,16667,16673,16619,16442,16422,16209,16369,16428,AR,69898,Marion County,1546109507,112285682,596.956,43.354,36.266664,-92.678577
158,0500000US05091,5091,"Miller County, Arkansas",1977,43462,43462,43558,43751,43653,43456,43569,43919,43874,43984,AR,69166,Miller County,1620232433,31271179,625.575,12.074,33.305505,-93.901502
159,0500000US05093,5093,"Mississippi County, Arkansas",NA,46480,46480,46391,46011,45537,44676,44232,43717,42885,42159,AR,69899,Mississippi County,2332480068,49826375,900.576,19.238,35.766944,-90.052207
160,0500000US05095,5095,"Monroe County, Arkansas",NA,8149,8155,8138,8098,7853,7690,7635,7453,7235,7085,AR,69167,Monroe County,1572480973,36694917,607.138,14.168,34.679512,-91.20331
161,0500000US05097,5097,"Montgomery County, Arkansas",NA,9487,9493,9506,9397,9336,9249,9155,9022,8949,8919,AR,69168,Montgomery County,2019824136,52913372,779.858,20.43,34.545581,-93.663329
162,0500000US05099,5099,"Nevada County, Arkansas",1987,8997,9017,8995,9005,8907,8774,8651,8515,8374,8327,AR,69169,Nevada County,1600192985,7254365,617.838,2.801,33.666699,-93.305072
163,0500000US05101,5101,"Newton County, Arkansas",NA,8330,8327,8316,8262,8062,8054,7878,7860,7869,7828,AR,69900,Newton County,2126136365,5930177,820.906,2.29,35.910742,-93.215899
164,0500000US05103,5103,"Ouachita County, Arkansas",1983,26120,26121,26040,25728,25388,24941,24750,24312,24019,23868,AR,69170,Ouachita County,1897898732,18050431,732.783,6.969,33.591168,-92.878413
165,0500000US05105,5105,"Perry County, Arkansas",NA,10445,10441,10441,10377,10321,10329,10352,10299,10273,10348,AR,69171,Perry County,1428543051,23226441,551.564,8.968,34.946363,-92.926877
166,0500000US05107,5107,"Phillips County, Arkansas",NA,21757,21755,21675,21405,20740,20443,19962,19562,19050,18572,AR,69172,Phillips County,1801429477,82378714,695.536,31.807,34.423687,-90.855593
167,0500000US05109,5109,"Pike County, Arkansas",NA,11291,11287,11262,11232,11248,11110,10982,10830,10817,10726,AR,69173,Pike County,1555599952,34989238,600.621,13.509,34.158191,-93.658659
168,0500000US05111,5111,"Poinsett County, Arkansas",NA,24583,24583,24518,24440,24282,24172,24144,24010,24008,24154,AR,69174,Poinsett County,1964147526,13521720,758.362,5.221,35.56887,-90.681104
169,0500000US05113,5113,"Polk County, Arkansas",NA,20662,20658,20669,20554,20416,20344,20253,20203,20141,20118,AR,69175,Polk County,2221382755,12372286,857.681,4.777,34.490915,-94.230884
170,0500000US05115,5115,"Pope County, Arkansas",NA,61754,61754,62105,62654,62576,62542,63073,63559,63852,63835,AR,69901,Pope County,2104418088,47279033,812.52,18.255,35.456557,-93.026818
171,0500000US05117,5117,"Prairie County, Arkansas",NA,8715,8719,8724,8600,8484,8377,8349,8301,8271,8248,AR,69176,Prairie County,1678019592,71807768,647.887,27.725,34.831116,-91.55362
172,0500000US05119,5119,"Pulaski County, Arkansas",NA,382748,382786,383536,386679,388738,391068,392434,393107,393677,393956,AR,69177,Pulaski County,1965575733,126242806,758.913,48.743,34.770311,-92.312996
173,0500000US05121,5121,"Randolph County, Arkansas",NA,17969,17970,17954,17970,17839,17625,17561,17417,17408,17557,AR,69178,Randolph County,1689288878,9852495,652.238,3.804,36.341298,-91.028441
174,0500000US05123,5123,"St. Francis County, Arkansas",NA,28258,28254,28195,27980,27973,27491,27078,26636,26304,25930,AR,83331,St. Francis County,1644132565,20028723,634.803,7.733,35.014026,-90.742138
175,0500000US05125,5125,"Saline County, Arkansas",NA,107118,107123,107644,109509,111360,113276,114781,116304,117577,119323,AR,67102,Saline County,1873978476,17979687,723.547,6.942,34.648525,-92.674463
176,0500000US05127,5127,"Scott County, Arkansas",NA,11233,11218,11251,11235,11006,10907,10665,10544,10360,10445,AR,69179,Scott County,2311063525,14887193,892.307,5.748,34.858869,-94.063641
177,0500000US05129,5129,"Searcy County, Arkansas",NA,8195,8190,8177,8070,7996,7981,7915,7828,7965,7938,AR,69180,Searcy County,1725176973,6256687,666.095,2.416,35.896387,-92.695888
178,0500000US05131,5131,"Sebastian County, Arkansas",NA,125744,125766,125755,126926,127441,127067,126683,127387,127567,128107,AR,69181,Sebastian County,1377601663,39693809,531.895,15.326,35.196981,-94.274989
179,0500000US05133,5133,"Sevier County, Arkansas",NA,17058,17058,17143,17175,17151,17322,17388,17250,16955,17115,AR,69182,Sevier County,1463680831,41831844,565.13,16.151,33.994877,-94.243279
180,0500000US05135,5135,"Sharp County, Arkansas",NA,17264,17264,17251,17269,17031,17042,16817,16817,17138,17393,AR,69183,Sharp County,1565460785,5201389,604.428,2.008,36.173399,-91.471069
181,0500000US05137,5137,"Stone County, Arkansas",NA,12394,12396,12390,12497,12541,12422,12378,12380,12500,12537,AR,69902,Stone County,1570579424,7841928,606.404,3.028,35.857017,-92.140508
182,0500000US05139,5139,"Union County, Arkansas",1958,41639,41639,41571,41387,40850,40593,40129,40073,39867,39449,AR,69903,Union County,2691555882,41400824,1039.216,15.985,33.168219,-92.598145
183,0500000US05141,5141,"Van Buren County, Arkansas",NA,17295,17285,17298,17198,17147,16972,16887,16769,16622,16506,AR,69904,Van Buren County,1838200422,37692771,709.733,14.553,35.582953,-92.515976
184,0500000US05143,5143,"Washington County, Arkansas",NA,203065,203041,203970,207734,211222,215525,219442,223851,227600,231996,AR,69905,Washington County,2439678769,27051804,941.965,10.445,35.971209,-94.218417
185,0500000US05145,5145,"White County, Arkansas",NA,77076,77076,77336,78005,78545,78471,78368,78835,78838,79016,AR,69906,White County,2680852086,18293044,1035.083,7.063,35.255118,-91.753034
186,0500000US05147,5147,"Woodruff County, Arkansas",NA,7260,7264,7249,7176,7066,7031,6871,6718,6623,6571,AR,69907,Woodruff County,1519723278,18703959,586.768,7.222,35.192777,-91.244535
187,0500000US05149,5149,"Yell County, Arkansas",NA,22185,22185,22142,21924,21791,21779,21737,21482,21486,21523,AR,69908,Yell County,2409046726,48482972,930.138,18.719,34.997713,-93.408303
188,0500000US06001,6001,"Alameda County, California",NA,1510271,1510261,1513402,1532215,1556648,1582936,1611572,1637141,1653236,1663190,CA,1675839,Alameda County,1909616630,216916717,737.307,83.752,37.647139,-121.912488
189,0500000US06003,6003,"Alpine County, California",NA,1175,1175,1161,1093,1110,1127,1084,1088,1057,1120,CA,1675840,Alpine County,1912292631,12557304,738.34,4.848,38.621783,-119.798352
190,0500000US06005,6005,"Amador County, California",NA,38091,38091,37884,37539,37112,36635,36748,37047,37473,38626,CA,1675841,Amador County,1539933576,29470568,594.572,11.379,38.44355,-120.653856
191,0500000US06007,6007,"Butte County, California",NA,220000,220002,219957,220003,220969,221768,223629,224818,226525,229294,CA,1675842,Butte County,4238438196,105310997,1636.47,40.661,39.665959,-121.601919
192,0500000US06009,6009,"Calaveras County, California",NA,45578,45578,45470,45163,44826,44667,44677,44954,45315,45670,CA,1675885,Calaveras County,2641829199,43797662,1020.016,16.91,38.1839,-120.561441
193,0500000US06011,6011,"Colusa County, California",NA,21419,21419,21453,21366,21350,21336,21268,21341,21645,21805,CA,1675902,Colusa County,2980332860,14608869,1150.713,5.641,39.177739,-122.237563
194,0500000US06013,6013,"Contra Costa County, California",NA,1049025,1049200,1052799,1066182,1079093,1095310,1110971,1126027,1138645,1147439,CA,1675903,Contra Costa County,1857310903,225193562,717.112,86.948,37.919479,-121.951543
195,0500000US06015,6015,"Del Norte County, California",NA,28610,28610,28566,28447,28203,27830,27206,27253,27450,27470,CA,1682074,Del Norte County,2606117992,578742645,1006.228,223.454,41.763958,-124.003614
196,0500000US06017,6017,"El Dorado County, California",NA,181058,181058,181149,180975,180680,181618,183333,184865,186272,188987,CA,277273,El Dorado County,4423290535,203328338,1707.842,78.506,38.785532,-120.534398
197,0500000US06019,6019,"Fresno County, California",NA,930450,930495,932218,940360,946851,953787,963170,972333,979534,989255,CA,277274,Fresno County,15431410219,137339029,5958.101,53.027,36.761006,-119.655019
198,0500000US06021,6021,"Glenn County, California",NA,28122,28122,28130,28160,27894,27866,27909,27841,27967,28094,CA,277275,Glenn County,3403149421,33704225,1313.963,13.013,39.602546,-122.4017
199,0500000US06023,6023,"Humboldt County, California",NA,134623,134623,135019,135239,134596,134444,134584,135219,136449,136754,CA,1681908,Humboldt County,9241251740,1254039383,3568.067,484.187,40.706655,-123.926176
200,0500000US06025,6025,"Imperial County, California",NA,174528,174528,174778,176157,177241,177267,178868,179839,180980,182830,CA,277277,Imperial County,10817291631,790230304,4176.58,305.11,33.040814,-115.3554
201,0500000US06027,6027,"Inyo County, California",NA,18546,18546,18517,18401,18370,18377,18340,18197,18034,18026,CA,1804637,Inyo County,26368508430,119088140,10180.938,45.98,36.561977,-117.403927
202,0500000US06029,6029,"Kern County, California",NA,839631,839621,841116,848767,855237,864014,871895,879607,885086,893119,CA,2054176,Kern County,21062393794,78770534,8132.236,30.413,35.346629,-118.729506
203,0500000US06031,6031,"Kings County, California",NA,152982,152982,152404,152030,151265,150675,149862,150482,149797,150101,CA,277280,Kings County,3598593366,5453080,1389.425,2.105,36.072478,-119.81553
204,0500000US06033,6033,"Lake County, California",NA,64665,64665,64742,64273,64005,63855,64113,64310,63950,64246,CA,277281,Lake County,3254348631,188852161,1256.511,72.916,39.094802,-122.746757
205,0500000US06035,6035,"Lassen County, California",NA,34895,34895,34831,34244,33632,32135,31716,31393,30944,31163,CA,1693324,Lassen County,11761615611,463426050,4541.185,178.93,40.721086,-120.629952
206,0500000US06037,6037,"Los Angeles County, California",NA,9818605,9818696,9824490,9885998,9956152,10018604,10072695,10123248,10150558,10163507,CA,277283,Los Angeles County,10510588451,1794793532,4058.161,692.974,34.196398,-118.261862
207,0500000US06039,6039,"Madera County, California",NA,150865,150843,151037,151876,151900,151819,154103,154423,154966,156890,CA,277284,Madera County,5534850492,42012923,2137.018,16.221,37.209821,-119.749802
208,0500000US06041,6041,"Marin County, California",NA,252409,252419,252940,255505,256381,258856,261007,261718,261532,260955,CA,277285,Marin County,1347976832,797029137,520.457,307.735,38.051817,-122.745974
209,0500000US06043,6043,"Mariposa County, California",NA,18251,18250,18280,18174,17893,17820,17730,17649,17524,17569,CA,277286,Mariposa County,3752472156,36225644,1448.838,13.987,37.57003,-119.912861
210,0500000US06045,6045,"Mendocino County, California",NA,87841,87840,87799,87367,87376,87164,87375,87318,87609,88018,CA,277287,Mendocino County,9081426673,962946204,3506.359,371.796,39.432388,-123.442881
211,0500000US06047,6047,"Merced County, California",NA,255793,255798,256772,259607,261407,262712,265281,267406,268878,272673,CA,277288,Merced County,5012175320,112509475,1935.212,43.44,37.194806,-120.722802
212,0500000US06049,6049,"Modoc County, California",NA,9686,9686,9699,9515,9359,9154,9083,9050,8941,8859,CA,277289,Modoc County,10140960164,745420669,3915.447,287.809,41.592918,-120.71837
213,0500000US06051,6051,"Mono County, California",NA,14202,14202,14204,14329,14248,13997,14072,13954,14101,14168,CA,277290,Mono County,7896838493,214695673,3048.987,82.894,37.915836,-118.875167
214,0500000US06053,6053,"Monterey County, California",NA,415057,415052,416475,421162,426094,428382,430416,432774,436363,437907,CA,277291,Monterey County,8496680819,1270736099,3280.587,490.634,36.240107,-121.315572
215,0500000US06055,6055,"Napa County, California",NA,136484,136530,136794,137905,138876,139978,140918,141507,141649,140973,CA,277292,Napa County,1938165958,104249021,748.33,40.251,38.5071,-122.325904
216,0500000US06057,6057,"Nevada County, California",NA,98764,98748,98791,98714,98173,97992,98614,98715,99053,99814,CA,1682927,Nevada County,2480587331,41531993,957.76,16.036,39.297508,-120.771343
217,0500000US06059,6059,"Orange County, California",NA,3010232,3010265,3017116,3053465,3085386,3113649,3136750,3160576,3177703,3190400,CA,277294,Orange County,2048392529,406915886,790.889,157.111,33.675687,-117.777207
218,0500000US06061,6061,"Placer County, California",NA,348432,348494,350034,356445,360569,365822,369727,373469,379742,386166,CA,277295,Placer County,3644244131,246575767,1407.051,95.203,39.062032,-120.722718
219,0500000US06063,6063,"Plumas County, California",NA,20007,20007,19914,19716,19377,18899,18667,18525,18787,18742,CA,277296,Plumas County,6612400919,156387635,2553.062,60.382,39.992295,-120.824371
220,0500000US06065,6065,"Riverside County, California",NA,2189641,2189753,2202001,2235890,2264804,2291406,2321738,2352080,2386522,2423266,CA,277297,Riverside County,18664542308,250588224,7206.42,96.753,33.729828,-116.002239
221,0500000US06067,6067,"Sacramento County, California",NA,1418788,1418742,1421651,1434506,1446585,1459474,1477522,1496130,1513260,1530615,CA,277298,Sacramento County,2499039655,76217822,964.885,29.428,38.450016,-121.340441
222,0500000US06069,6069,"San Benito County, California",NA,55269,55269,55532,56034,56701,57370,57974,58364,59335,60310,CA,277299,San Benito County,3596588882,4721397,1388.651,1.823,36.610702,-121.085296
